43,401,1_neutral
43,477,2_positive
43,622,3_not_related
43,639,4_not_clear
43,676,4_not_clear
43,693,4_not_clear
43,705,4_not_clear
43,826,4_not_clear
43,948,1_neutral
44,36,0_negative
44,438,0_negative
44,597,3_not_related
44,788,1_neutral
44,849,0_negative
45,65,3_not_related
45,73,1_neutral
45,93,2_positive
45,135,0_negative
45,136,0_negative
45,153,1_neutral
45,164,0_negative
45,165,0_negative
45,168,1_neutral
45,183,1_neutral
45,189,1_neutral
45,207,1_neutral
45,216,1_neutral
45,267,1_neutral
45,268,1_neutral
45,303,4_not_clear
45,318,2_positive
45,327,2_positive
45,339,2_positive
45,345,3_not_related
45,352,1_neutral
45,371,0_negative
45,435,2_positive
45,459,1_neutral
45,466,1_neutral
45,475,3_not_related
45,492,1_neutral
45,510,1_neutral
45,567,0_negative
45,603,2_positive
45,669,2_positive
45,762,2_positive
45,811,1_neutral
45,849,1_neutral
45,852,3_not_related
45,881,0_negative
45,903,3_not_related
45,978,0_negative
46,69,4_not_clear
46,192,1_neutral
46,240,1_neutral
46,285,4_not_clear
46,393,1_neutral
46,405,1_neutral
46,462,1_neutral
46,543,4_not_clear
46,556,1_neutral
46,573,0_negative
46,656,1_neutral
46,672,1_neutral
46,753,1_neutral
47,165,2_positive
47,393,1_neutral
47,411,1_neutral
47,423,2_positive
47,534,2_positive
47,597,3_not_related
47,643,3_not_related
47,984,2_positive
48,156,1_neutral
48,506,3_not_related
48,678,2_positive
48,729,2_positive
48,765,0_negative
48,821,3_not_related
49,56,3_not_related
49,63,0_negative
49,237,3_not_related
49,376,3_not_related
49,408,0_negative
49,446,2_positive
49,741,0_negative
50,27,3_not_related
50,28,3_not_related
50,79,0_negative
50,102,0_negative
50,111,2_positive
50,123,0_negative
50,156,2_positive
50,173,2_positive
50,188,2_positive
50,198,0_negative
50,237,1_neutral
50,249,0_negative
50,285,0_negative
50,295,1_neutral
50,306,3_not_related
50,330,2_positive
50,339,1_neutral
50,348,2_positive
50,357,3_not_related
50,436,2_positive
50,499,0_negative
50,552,3_not_related
50,555,2_positive
50,582,0_negative
50,614,0_negative
50,658,0_negative
50,663,2_positive
50,705,3_not_related
50,737,0_negative
50,747,0_negative
50,806,3_not_related
50,894,0_negative
50,954,0_negative
51,6,2_positive
51,62,0_negative
51,63,2_positive
51,66,0_negative
51,81,3_not_related
51,178,0_negative
51,192,1_neutral
51,231,0_negative
51,240,0_negative
51,267,0_negative
51,329,2_positive
51,336,4_not_clear
51,435,3_not_related
51,447,0_negative
51,525,2_positive
51,531,0_negative
51,585,2_positive
51,647,2_positive
51,653,0_negative
51,663,3_not_related
51,680,4_not_clear
51,702,4_not_clear
51,925,2_positive
52,0,1_neutral
52,105,3_not_related
52,114,1_neutral
52,170,3_not_related
52,243,1_neutral
52,301,1_neutral
52,347,0_negative
52,378,3_not_related
52,469,1_neutral
52,536,3_not_related
52,590,2_positive
52,642,1_neutral
52,654,1_neutral
52,693,1_neutral
52,744,2_positive
52,792,1_neutral
52,804,1_neutral
52,865,1_neutral
52,954,0_negative
52,963,3_not_related
53,24,1_neutral
53,40,1_neutral
53,45,1_neutral
53,54,1_neutral
53,84,2_positive
53,90,3_not_related
53,119,4_not_clear
53,126,1_neutral
53,190,0_negative
53,226,3_not_related
53,263,2_positive
53,285,0_negative
53,287,1_neutral
53,291,2_positive
53,308,3_not_related
53,335,0_negative
53,348,2_positive
53,374,1_neutral
53,387,3_not_related
53,391,2_positive
53,402,2_positive
53,407,1_neutral
53,411,1_neutral
53,450,0_negative
53,498,0_negative
53,522,3_not_related
53,621,2_positive
53,625,3_not_related
53,705,3_not_related
53,712,2_positive
53,717,3_not_related
53,801,2_positive
53,804,3_not_related
53,805,0_negative
53,814,0_negative
53,829,2_positive
53,844,2_positive
53,846,1_neutral
53,869,2_positive
53,893,3_not_related
53,909,0_negative
53,911,1_neutral
53,924,0_negative
53,927,2_positive
53,935,2_positive
53,945,2_positive
53,983,0_negative
53,997,2_positive
54,192,1_neutral
54,210,3_not_related
54,381,0_negative
54,396,1_neutral
54,414,1_neutral
54,438,0_negative
54,449,1_neutral
54,468,1_neutral
54,516,1_neutral
54,534,2_positive
54,565,0_negative
54,577,2_positive
54,589,0_negative
54,606,0_negative
54,646,0_negative
54,677,2_positive
54,750,0_negative
54,798,0_negative
54,834,2_positive
54,861,1_neutral
54,944,4_not_clear
54,962,3_not_related
55,6,2_positive
55,60,1_neutral
55,69,1_neutral
55,144,2_positive
55,166,3_not_related
55,204,1_neutral
55,249,0_negative
55,279,2_positive
55,309,1_neutral
55,318,2_positive
55,438,0_negative
55,447,0_negative
55,468,1_neutral
55,510,1_neutral
55,572,2_positive
55,576,0_negative
55,600,0_negative
55,660,3_not_related
55,682,0_negative
55,699,0_negative
55,711,3_not_related
55,720,1_neutral
55,735,1_neutral
55,742,1_neutral
55,760,3_not_related
55,766,3_not_related
55,771,0_negative
55,777,3_not_related
55,813,2_positive
55,864,4_not_clear
55,873,1_neutral
55,877,3_not_related
55,906,2_positive
55,927,2_positive
55,970,0_negative
55,976,1_neutral
55,990,0_negative
55,994,3_not_related
56,41,0_negative
56,60,2_positive
56,78,2_positive
56,86,3_not_related
56,162,3_not_related
56,168,0_negative
56,172,0_negative
56,225,2_positive
56,236,0_negative
56,239,3_not_related
56,255,3_not_related
56,265,2_positive
56,276,2_positive
56,291,1_neutral
56,302,3_not_related
56,342,2_positive
56,348,2_positive
56,349,3_not_related
56,390,3_not_related
56,419,1_neutral
56,420,1_neutral
56,483,1_neutral
56,495,1_neutral
56,579,0_negative
56,591,0_negative
56,624,2_positive
56,687,0_negative
56,714,3_not_related
56,738,2_positive
56,758,3_not_related
56,762,2_positive
56,765,0_negative
56,777,3_not_related
56,820,2_positive
56,834,2_positive
56,846,0_negative
56,852,3_not_related
56,858,3_not_related
56,867,2_positive
56,882,3_not_related
56,896,0_negative
56,915,1_neutral
56,930,2_positive
56,943,1_neutral
56,972,2_positive
56,993,2_positive
56,998,1_neutral
57,36,1_neutral
57,45,1_neutral
57,54,1_neutral
57,129,0_negative
57,171,1_neutral
57,234,2_positive
57,237,1_neutral
57,336,1_neutral
57,348,2_positive
57,409,3_not_related
57,507,1_neutral
57,519,0_negative
57,552,2_positive
57,612,1_neutral
57,774,0_negative
57,884,1_neutral
57,914,0_negative
57,984,2_positive
58,42,2_positive
58,55,2_positive
58,69,0_negative
58,75,0_negative
58,81,0_negative
58,83,2_positive
58,100,2_positive
58,104,2_positive
58,114,1_neutral
58,120,2_positive
58,126,2_positive
58,141,2_positive
58,144,2_positive
58,195,2_positive
58,210,0_negative
58,213,0_negative
58,222,2_positive
58,223,0_negative
58,225,2_positive
58,262,2_positive
58,269,0_negative
58,300,1_neutral
58,324,1_neutral
58,345,2_positive
58,378,2_positive
58,395,2_positive
58,399,0_negative
58,417,2_positive
58,418,2_positive
58,427,2_positive
58,441,2_positive
58,458,2_positive
58,459,2_positive
58,468,1_neutral
58,477,0_negative
58,492,0_negative
58,504,2_positive
58,510,2_positive
58,524,2_positive
58,530,2_positive
58,534,0_negative
58,542,2_positive
58,550,2_positive
58,552,2_positive
58,555,2_positive
58,564,2_positive
58,576,0_negative
58,609,2_positive
58,645,2_positive
58,654,0_negative
58,671,0_negative
58,695,4_not_clear
58,696,0_negative
58,699,0_negative
58,720,1_neutral
58,723,2_positive
58,725,2_positive
58,729,2_positive
58,759,2_positive
58,765,0_negative
58,768,0_negative
58,771,0_negative
58,777,2_positive
58,795,1_neutral
58,861,2_positive
58,864,1_neutral
58,867,1_neutral
58,883,2_positive
58,885,1_neutral
58,894,2_positive
58,908,2_positive
58,912,0_negative
58,918,0_negative
58,940,0_negative
58,945,2_positive
58,948,0_negative
58,966,0_negative
58,972,0_negative
58,981,0_negative
59,120,0_negative
59,132,2_positive
59,150,2_positive
59,273,2_positive
59,330,2_positive
59,333,4_not_clear
59,369,0_negative
59,372,0_negative
59,417,0_negative
59,435,2_positive
59,459,3_not_related
59,490,2_positive
59,543,2_positive
59,564,0_negative
59,684,2_positive
59,711,2_positive
59,791,2_positive
59,792,1_neutral
59,828,0_negative
59,843,3_not_related
59,855,0_negative
59,873,3_not_related
59,889,2_positive
59,903,3_not_related
59,996,2_positive
60,15,4_not_clear
60,72,1_neutral
60,87,2_positive
60,93,1_neutral
60,96,0_negative
60,120,4_not_clear
60,150,3_not_related
60,162,3_not_related
60,186,4_not_clear
60,195,0_negative
60,218,2_positive
60,220,1_neutral
60,258,2_positive
60,285,0_negative
60,303,0_negative
60,315,4_not_clear
60,324,1_neutral
60,350,2_positive
60,357,0_negative
60,433,1_neutral
60,441,1_neutral
60,540,0_negative
60,559,0_negative
60,597,3_not_related
60,624,2_positive
60,672,2_positive
60,713,1_neutral
60,739,3_not_related
60,750,0_negative
60,771,0_negative
60,796,4_not_clear
60,882,3_not_related
60,885,4_not_clear
60,999,2_positive
61,27,3_not_related
61,30,0_negative
61,70,0_negative
61,96,1_neutral
61,125,0_negative
61,129,0_negative
61,187,1_neutral
61,204,3_not_related
61,237,3_not_related
61,240,1_neutral
61,252,3_not_related
61,260,1_neutral
61,267,0_negative
61,270,2_positive
61,279,3_not_related
61,282,0_negative
61,351,1_neutral
61,353,0_negative
61,414,0_negative
61,443,0_negative
61,459,1_neutral
61,471,2_positive
61,480,1_neutral
61,485,0_negative
61,496,2_positive
61,549,1_neutral
61,554,0_negative
61,557,2_positive
61,558,3_not_related
61,561,0_negative
61,562,1_neutral
61,570,1_neutral
61,594,4_not_clear
61,631,0_negative
61,636,0_negative
61,638,3_not_related
61,640,3_not_related
61,669,3_not_related
61,720,0_negative
61,726,3_not_related
61,743,2_positive
61,757,1_neutral
61,768,1_neutral
61,779,3_not_related
61,786,2_positive
61,792,1_neutral
61,797,2_positive
61,801,4_not_clear
61,802,4_not_clear
61,891,1_neutral
61,907,1_neutral
61,928,0_negative
61,951,2_positive
61,974,0_negative
61,975,3_not_related
62,141,0_negative
62,357,3_not_related
62,429,3_not_related
62,444,2_positive
62,957,0_negative
63,9,1_neutral
63,30,1_neutral
63,33,3_not_related
63,60,1_neutral
63,117,2_positive
63,129,1_neutral
63,135,0_negative
63,141,1_neutral
63,142,3_not_related
63,192,1_neutral
63,222,1_neutral
63,264,1_neutral
63,276,4_not_clear
63,318,2_positive
63,325,2_positive
63,326,1_neutral
63,351,1_neutral
63,366,3_not_related
63,382,3_not_related
63,447,1_neutral
63,456,1_neutral
63,478,1_neutral
63,501,3_not_related
63,510,1_neutral
63,513,1_neutral
63,522,3_not_related
63,588,1_neutral
63,593,1_neutral
63,609,3_not_related
63,618,2_positive
63,651,3_not_related
63,690,2_positive
63,691,2_positive
63,831,1_neutral
63,838,1_neutral
63,855,1_neutral
63,886,1_neutral
63,903,1_neutral
64,9,0_negative
64,111,2_positive
64,112,1_neutral
64,201,0_negative
64,342,2_positive
64,465,3_not_related
64,762,2_positive
64,812,3_not_related
64,924,0_negative
64,990,2_positive
65,35,0_negative
65,154,3_not_related
65,428,1_neutral
65,888,3_not_related
66,8,0_negative
66,21,1_neutral
66,24,4_not_clear
66,39,3_not_related
66,177,1_neutral
66,201,3_not_related
66,246,3_not_related
66,313,1_neutral
66,358,3_not_related
66,408,0_negative
66,417,3_not_related
66,472,3_not_related
66,483,3_not_related
66,528,1_neutral
66,534,4_not_clear
66,566,1_neutral
66,582,0_negative
66,598,1_neutral
66,645,4_not_clear
66,685,4_not_clear
66,702,3_not_related
66,717,2_positive
66,736,4_not_clear
66,887,3_not_related
66,906,3_not_related
66,996,0_negative
67,51,0_negative
67,68,1_neutral
67,78,2_positive
67,108,3_not_related
67,117,2_positive
67,168,0_negative
67,175,2_positive
67,189,1_neutral
67,270,0_negative
67,294,3_not_related
67,342,2_positive
67,453,0_negative
67,529,3_not_related
67,657,0_negative
67,699,4_not_clear
67,749,2_positive
67,759,0_negative
67,888,3_not_related
67,924,0_negative
68,24,1_neutral
68,137,1_neutral
68,195,2_positive
68,273,2_positive
68,463,2_positive
68,483,1_neutral
68,537,0_negative
68,792,1_neutral
68,798,0_negative
68,832,0_negative
68,868,1_neutral
68,882,3_not_related
69,39,1_neutral
69,54,1_neutral
69,72,1_neutral
69,93,1_neutral
69,297,1_neutral
69,307,1_neutral
69,375,3_not_related
69,402,0_negative
69,600,2_positive
69,624,2_positive
69,649,2_positive
69,660,0_negative
69,678,1_neutral
69,771,0_negative
69,864,0_negative
69,915,2_positive
69,930,2_positive
70,129,0_negative
70,132,4_not_clear
70,147,0_negative
70,174,0_negative
70,201,0_negative
70,250,0_negative
70,254,3_not_related
70,309,4_not_clear
70,320,2_positive
70,336,4_not_clear
70,468,4_not_clear
70,564,0_negative
71,6,2_positive
71,63,0_negative
71,77,3_not_related
71,339,1_neutral
71,507,1_neutral
71,528,1_neutral
71,570,1_neutral
71,582,0_negative
71,879,3_not_related
71,919,1_neutral
71,984,2_positive
72,183,2_positive
72,200,1_neutral
72,221,0_negative
72,253,3_not_related
72,393,1_neutral
72,422,2_positive
72,583,2_positive
72,645,0_negative
72,663,2_positive
72,750,0_negative
72,885,1_neutral
72,987,1_neutral
73,48,2_positive
73,57,1_neutral
73,64,1_neutral
73,159,3_not_related
73,217,1_neutral
73,334,3_not_related
73,502,3_not_related
73,674,1_neutral
73,710,3_not_related
73,723,2_positive
74,32,3_not_related
74,66,1_neutral
74,171,0_negative
74,511,1_neutral
74,521,2_positive
74,535,3_not_related
74,549,1_neutral
74,627,3_not_related
74,675,0_negative
74,702,3_not_related
74,879,3_not_related
74,894,1_neutral
74,900,2_positive
74,939,0_negative
74,961,3_not_related
74,964,3_not_related
74,993,2_positive
75,36,3_not_related
75,106,0_negative
75,215,2_positive
75,366,2_positive
75,384,2_positive
75,441,0_negative
75,498,2_positive
75,650,1_neutral
75,746,0_negative
75,808,0_negative
76,105,3_not_related
76,128,3_not_related
76,282,1_neutral
76,489,1_neutral
76,615,3_not_related
76,655,1_neutral
76,897,2_positive
77,3,2_positive
77,54,0_negative
77,196,2_positive
77,432,1_neutral
77,513,2_positive
77,526,4_not_clear
77,547,1_neutral
77,641,2_positive
77,666,0_negative
77,728,1_neutral
77,921,0_negative
78,789,1_neutral
79,12,1_neutral
79,24,1_neutral
79,92,2_positive
79,110,2_positive
79,177,2_positive
79,251,2_positive
79,294,2_positive
79,300,1_neutral
79,323,1_neutral
79,331,2_positive
79,594,1_neutral
79,615,2_positive
79,726,0_negative
79,754,1_neutral
79,794,1_neutral
80,139,1_neutral
80,243,1_neutral
80,321,2_positive
80,381,0_negative
80,480,0_negative
80,681,2_positive
80,756,2_positive
80,885,1_neutral
80,930,2_positive
80,979,1_neutral
81,37,2_positive
81,69,0_negative
81,324,1_neutral
81,669,3_not_related
81,993,2_positive
82,180,3_not_related
82,181,3_not_related
82,201,0_negative
82,314,0_negative
82,571,3_not_related
82,648,1_neutral
82,684,2_positive
82,708,3_not_related
82,759,0_negative
82,777,3_not_related
82,926,1_neutral
83,3,2_positive
83,12,3_not_related
83,57,1_neutral
83,87,2_positive
83,267,0_negative
83,531,0_negative
83,648,2_positive
83,807,0_negative
83,857,0_negative
83,897,0_negative
84,381,0_negative
84,696,0_negative
84,969,0_negative
85,117,3_not_related
85,444,0_negative
85,492,1_neutral
85,495,1_neutral
85,548,2_positive
85,624,3_not_related
86,27,3_not_related
86,72,1_neutral
86,132,4_not_clear
86,138,2_positive
86,168,4_not_clear
86,183,2_positive
86,184,3_not_related
86,216,2_positive
86,228,1_neutral
86,259,4_not_clear
86,364,2_positive
86,400,4_not_clear
86,405,1_neutral
86,516,4_not_clear
86,630,1_neutral
86,681,2_positive
86,717,2_positive
86,744,1_neutral
86,849,0_negative
86,945,2_positive
86,960,0_negative
86,972,4_not_clear
87,558,3_not_related
87,634,3_not_related
87,945,1_neutral
88,50,2_positive
88,59,4_not_clear
88,174,0_negative
88,224,4_not_clear
88,228,1_neutral
88,258,2_positive
88,300,1_neutral
88,513,2_positive
88,612,1_neutral
88,828,0_negative
89,102,2_positive
89,174,4_not_clear
89,426,0_negative
89,621,2_positive
90,607,0_negative
91,300,1_neutral
91,465,3_not_related
91,732,3_not_related
91,807,2_positive
91,824,0_negative
91,871,1_neutral
92,46,0_negative
92,423,2_positive
93,18,0_negative
93,49,0_negative
93,78,2_positive
93,591,0_negative
93,642,1_neutral
94,9,1_neutral
94,21,1_neutral
94,277,1_neutral
94,486,1_neutral
94,840,2_positive
95,503,2_positive
96,498,2_positive
97,707,2_positive
